Arizona,oysters,0.002256811124729049
Arizona,skeptical,0.0005625861543020839
Arizona,oyster,0.0005625861543020839
Arizona,mccaffrey,0.0004591220339706662
Arizona,fibber,0.0004591220339706662
Arizona,smoke,0.000380501385187124
Arizona,skins,0.0003586334894867146
Arizona,cider,0.0003553006071101527
Arizona,chill,0.00032641437888981505
Arizona,hipster,0.0003168588685149668
Arizona,hipsters,0.00028452633091139877
Arizona,seafood,0.0002686419224491398
Arizona,crowd,0.00026655763786968297
Arizona,peaks,0.00026512680834925794
Arizona,boxty,0.0002628646768050723
Arizona,relaxed,0.00022305253614417615
Arizona,curry,0.00022242395729659965
Arizona,drunk,0.0002166467116525321
Arizona,prefer,0.00021430537786401238
Arizona,older,0.00021430537786401238
Arizona,pasty,0.00021339474818354905
Arizona,rude,0.00021015294728859483
Arizona,dirty,0.00020798084318643083
Wisconsin,curds,0.0030276533210330373
Wisconsin,snug,0.0014852638933369616
Wisconsin,fry,0.0008285226072752164
Wisconsin,badger,0.0007997574810275947
Wisconsin,cow,0.0007997574810275947
Wisconsin,toast,0.0005869203430239271
Wisconsin,pineapple,0.000571255343591139
Wisconsin,greens,0.0005409106267861765
Wisconsin,fruit,0.0005409106267861765
Wisconsin,pasta,0.0005409106267861765
Wisconsin,martini,0.0005022741534443068
Wisconsin,hash,0.00048484723988933106
Wisconsin,scotch,0.0004602903373751202
Wisconsin,sausage,0.0004338106883220331
Wisconsin,flavors,0.0004338106883220331
Wisconsin,leek,0.0004082924125383841
Wisconsin,dish,0.00040769445645148127
Wisconsin,gluten,0.00038277413675473504
Wisconsin,brunch,0.00035848995308664734
Wisconsin,mash,0.00035848995308664734
Wisconsin,smoked,0.00033173758518743705
Wisconsin,satisfied,0.000280701033620139
Wisconsin,promptly,0.000280701033620139
Wisconsin,wedding,0.000280701033620139
Wisconsin,nicely,0.000280701033620139
Wisconsin,full,0.00027413937588978914
Wisconsin,eggs,0.0002600809463569794
Wisconsin,fireplace,0.00025518275783649
Wisconsin,vodka,0.00025518275783649
Wisconsin,original,0.00025518275783649
Wisconsin,salmon,0.0002530517315905746
Wisconsin,slices,0.0002454881799333975
Wisconsin,expensive,0.0002301451686875601
Wisconsin,options,0.00021790565775855035
Wisconsin,coffee,0.00021790565775855035
Wisconsin,cooked,0.00021790565775855035
Wisconsin,mouth,0.00021480215744172277
Wisconsin,corn,0.00021480215744172277
Wisconsin,shrimp,0.00021480215744172277
Wisconsin,parties,0.00021480215744172277
Wisconsin,warm,0.0002108764429921455
Wisconsin,ambiance,0.00020384722822574064
Wisconsin,vegetarian,0.00019945914619588542
Wisconsin,rich,0.00019945914619588542
Wisconsin,breading,0.00019945914619588542
Wisconsin,cocktails,0.00019945914619588542
Wisconsin,veggies,0.00018411613495004808
Wisconsin,filling,0.00018411613495004808
Wisconsin,standard,0.00018411613495004808
Wisconsin,veggie,0.00018411613495004808
Wisconsin,lettuce,0.00018411613495004808
Wisconsin,cod,0.00018411613495004808
Wisconsin,favorites,0.00018411613495004808
Wisconsin,cozy,0.00018275958392652609
Wisconsin,bacon,0.00017573036916012125
Wisconsin,groups,0.00016877312370421074
Wisconsin,apple,0.00016877312370421074
Pennsylvania,outdoor,0.0003577018706299351
Pennsylvania,show,0.00018826414243680795
Pennsylvania,crowd,0.00018826414243680795
Pennsylvania,outstanding,0.00018826414243680795
North Carolina,legs,0.0009211743279875523
North Carolina,curry,0.0004572148925096729
North Carolina,dj,0.00041535339979219656
North Carolina,lamb,0.00036653747283010195
North Carolina,brisket,0.00036577191400773834
North Carolina,mustard,0.0003352909211737601
North Carolina,crab,0.0003298837255470918
North Carolina,browns,0.0003230526442828196
North Carolina,shrimp,0.0003115568519055867
North Carolina,excited,0.0002895694319227928
North Carolina,local,0.00028547199619416566
North Carolina,goat,0.0002769022665281311
North Carolina,dipping,0.00027432893550580374
North Carolina,vinegar,0.00025908843908881466
North Carolina,beans,0.00025908843908881466
North Carolina,early,0.0002565762309810714
North Carolina,tea,0.00024384794267182555
North Carolina,cooked,0.0002308964675099869
North Carolina,dine,0.00023075188877344252
North Carolina,blue,0.00022908592051881375
North Carolina,pretzel,0.00022908592051881375
North Carolina,fast,0.00022908592051881375
North Carolina,brown,0.00022860744625483644
North Carolina,extensive,0.00022860744625483644
North Carolina,complaint,0.00022860744625483644
North Carolina,bbq,0.00021992248369806123
North Carolina,true,0.00021075904687730865
North Carolina,dish,0.0002057077619634429
Illinois,seafood,0.002795283656021092
Illinois,salt,0.001863522437347395
Illinois,nachos,0.0009239800988646855
Illinois,chowder,0.000615986732576457
Ohio,boxty,0.0011138002353971112
Ohio,pizza,0.0005256135942323446
Ohio,perch,0.00047626116386209405
Ohio,paprikash,0.0004482458012819708
Ohio,fireplace,0.00042549671914046943
Ohio,browns,0.00039790806780712654
Ohio,lakes,0.00030816898838135495
Ohio,pasta,0.0003031680516625726
Ohio,mushrooms,0.00030035062527562545
Ohio,summer,0.00029345477621994554
Ohio,cider,0.0002878360158891411
Ohio,stuffed,0.0002878360158891411
Ohio,lobster,0.0002842200484336618
Ohio,beet,0.00028015362580123174
Ohio,mussels,0.00027532140650265665
Ohio,lovely,0.00027532140650265665
Ohio,boneless,0.000265272045204751
Ohio,grub,0.0002628067971161723
Ohio,turkey,0.0002558323690122602
Ohio,cooked,0.00025164925257485654
Ohio,drunk,0.00025029218772968786
Ohio,spicy,0.00025029218772968786
Ohio,awful,0.00025029218772968786
Ohio,crab,0.0002483078875707231
Ohio,toppings,0.0002463240419758402
Ohio,fast,0.000233258924687649
Ohio,full,0.0002309657523632245
Ohio,locals,0.0002252629689567191
Ohio,dip,0.00021717675222213646
Ohio,tan,0.00021274835957023472
Ohio,corn,0.0002106854803630378
Nevada,peanut,0.0007170149290263405
Nevada,strip,0.0006610638412935754
Nevada,sausage,0.0005605150758593288
Nevada,hennessey,0.000551549945404877
Nevada,lobster,0.0004989371467487992
Nevada,entertainment,0.0004773617404296482
Nevada,baked,0.00040567786698266845
Nevada,curry,0.00038188939234371855
Nevada,band,0.0003817542756635165
Nevada,goat,0.00037303711906452267
Nevada,nachos,0.00037072581881101495
Nevada,songs,0.0003543852631112966
Nevada,juicy,0.0003124185872165378
Nevada,dancing,0.0003124185872165378
Nevada,kale,0.0002895637213375606
Nevada,corn,0.0002833130748401037
Nevada,jam,0.0002826693470199996
Nevada,lamb,0.0002814613553967044
Nevada,reservation,0.000279777839298392
Nevada,truffle,0.0002757749727024386
Nevada,smoke,0.00027045191132177895
Nevada,overpriced,0.00026112598334516595
Nevada,bbq,0.0002592407220759119
Nevada,mushrooms,0.00025561951261716644
Nevada,sausages,0.00025180005536855284
Nevada,toffee,0.0002481974754321948
Nevada,tea,0.00024330049996091745
Nevada,sour,0.00023781116340363323
Nevada,locals,0.00023714099363279296
Nevada,duck,0.00023440872679707285
Nevada,spicy,0.00023406124046873074
Nevada,cocktail,0.00022790173414060624
Nevada,mustard,0.00022790173414060624
Nevada,bacon,0.00022481085122407084
Nevada,whisky,0.0002206199781619509
Nevada,alcohol,0.00021915930745040709
Nevada,cider,0.00021866247464841947
Nevada,rare,0.0002155827214843572
Nevada,pies,0.00021372560384438994
Nevada,brisket,0.00021250296832029498
