Arizona,platter,0.001001512636348815
Arizona,filet,0.000970457980958154
Arizona,basil,0.0006288567716608837
Arizona,butter,0.0005589837970318966
Arizona,vegetarian,0.0005434564693365662
Arizona,dip,0.0005046381500982401
Arizona,appetizers,0.00045029250316458344
Arizona,busy,0.000434765175469253
Arizona,combination,0.0004192378477739225
Arizona,vegan,0.00038041952853559637
Arizona,meats,0.0003648922008402659
Arizona,reservation,0.0003648922008402659
Arizona,fine,0.0003571285369926007
Arizona,wine,0.00034936487314493543
Arizona,main,0.0003416012092972702
Arizona,group,0.00033383754544960494
Arizona,lots,0.00033383754544960494
Arizona,less,0.00033383754544960494
Arizona,leftovers,0.00032607388160193975
Arizona,grill,0.0003183102177542745
Arizona,share,0.0003183102177542745
Arizona,plenty,0.0003183102177542745
Arizona,bar,0.00031054655390660925
Arizona,size,0.00031054655390660925
Arizona,shared,0.00030278289005894406
Arizona,vegetables,0.00030278289005894406
Arizona,unique,0.0002950192262112788
Arizona,iranian,0.00028725556236361356
Arizona,nush,0.00028725556236361356
Arizona,moist,0.0002794918985159483
Arizona,tomatoes,0.0002717282346682831
Arizona,yum,0.0002639645708206179
Arizona,fun,0.0002639645708206179
Arizona,herbs,0.0002639645708206179
Arizona,ambience,0.0002562009069729526
Arizona,veggies,0.0002562009069729526
Arizona,mignon,0.0002562009069729526
Arizona,regular,0.0002484372431252874
Arizona,bowl,0.0002484372431252874
Arizona,split,0.00024067357927762219
Arizona,reservations,0.00024067357927762219
Arizona,cafe,0.00024067357927762219
Arizona,ingredients,0.00023290991542995694
Arizona,mint,0.00023290991542995694
Arizona,roasted,0.00023290991542995694
Arizona,salmon,0.00022514625158229172
Arizona,hope,0.00022514625158229172
Arizona,fluffy,0.00022514625158229172
Arizona,tastes,0.00022514625158229172
Arizona,priced,0.00022514625158229172
Arizona,foods,0.0002173825877346265
Arizona,feta,0.0002173825877346265
Nevada,flame,0.0009779669756588625
Nevada,tenderloin,0.00044707061744405144
Nevada,taftoon,0.000391186790263545
Nevada,tadig,0.00030736104949278533
Nevada,overpriced,0.00030736104949278533
Nevada,ladies,0.00030736104949278533
